Plant_Name,English name,Finnish name,Section,hankitaID,taksoni_nro,Status,Notes,Check,,,,
Cornus alba 'Sibirica',,,"S-O 	SYSTEMAATTINEN OSASTO",34536,3393,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Cornus alba subsp. stolonifera,,Lännenpensaskanukka,"P-O 	PUUTARHAKASVIT OSASTO",16207,3394,OSASTOLLA,,"P-O 	PUUTARHAKASVIT OSASTO",,,,
Cornus alba subsp. stolonifera,,Lännenpensaskanukka,"P-O 	PUUTARHAKASVIT OSASTO",29327,3394,OSASTOLLA,,"P-O 	PUUTARHAKASVIT OSASTO",,,,
Cornus alba subsp. stolonifera,,Lännenpensaskanukka,"R-O 	ARBORETUM",16207,3394,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Cornus alba subsp. stolonifera,,Lännenpensaskanukka,"R-O 	ARBORETUM",26185,3394,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Cornus alba subsp. stolonifera,,Lännenpensaskanukka,"R-O 	ARBORETUM",26187,3394,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Cornus alba subsp. stolonifera,,Lännenpensaskanukka,"R-O 	ARBORETUM",35579,3394,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Cornus alba subsp. stolonifera,,Lännenpensaskanukka,"T-6.9 	SUBALPIINISET NIITYT",28465,3394,OSASTOLLA,,"T-6.9 	SUBALPIINISET NIITYT",,,,
Cornus bretschneideri,,,"R-O 	ARBORETUM",18522,3398,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Cornus canadensis,,,"T-6.11 	PURONRANNAT",27796,3399,OSASTOLLA,,"T-6.11 	PURONRANNAT",,,,
Cornus canadensis,,,"T-6.13 	MONTAANISTA LAJISTOA",28585,3399,OSASTOLLA,,"T-6.13 	MONTAANISTA LAJISTOA",,,,
Cornus canadensis,,,"T-6.13 	MONTAANISTA LAJISTOA",28586,3399,OSASTOLLA,,"T-6.13 	MONTAANISTA LAJISTOA",,,,
Cornus canadensis,,,"T-6.13 	MONTAANISTA LAJISTOA",28587,3399,OSASTOLLA,,"T-6.13 	MONTAANISTA LAJISTOA",,,,
Cornus canadensis,,,"T-6.14 	MONTAANISET JA SUBALP.TUOREET NIITYT",36912,3399,OSASTOLLA,,"T-6.14 	MONTAANISET JA SUBALP.TUOREET NIITYT",,,,
Cornus drummondii,,,"R-O 	ARBORETUM",28447,3401,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Cornus racemosa,,,"R-O 	ARBORETUM",16895,3406,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Cornus racemosa,,,"R-O 	ARBORETUM",26110,3406,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Cornus sanguinea,,,"R-O 	ARBORETUM",26111,3407,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Cornus suecica,,,"K-11 	KORPI",31087,3408,OSASTOLLA,,"K-11 	KORPI",,,,
Cornus suecica,,,"K-2 	TUORE KANGASMETSÃ„",31087,3408,OSASTOLLA,,"K-2 	TUORE KANGASMETSÃ„",,,,
Cornus suecica,,,"K-23-2 	RANTAHIETIKKO (DYYNI)",31087,3408,OSASTOLLA,,"K-23-2 	RANTAHIETIKKO (DYYNI)",,,,
Cornus suecica,,,"K-3 	LEHTOMAINEN KANGASMETSÃ„",6528,3408,OSASTOLLA,,"K-3 	LEHTOMAINEN KANGASMETSÃ„",,,,
Cornus suecica,,,"K-3 	LEHTOMAINEN KANGASMETSÃ„",41529,3408,OSASTOLLA,,"K-3 	LEHTOMAINEN KANGASMETSÃ„",,,,
Cornus suecica,,,"K-6-2 	TUORE JA KOSTEA LEHTO",31087,3408,OSASTOLLA,,"K-6-2 	TUORE JA KOSTEA LEHTO",,,,
Cornus suecica,,,"T-1.1 	SUURRUOHONIITYT",22006,3408,OSASTOLLA,,"T-1.1 	SUURRUOHONIITYT",,,,
Cornus suecica,,,"T-2.1 	TUNTURIKOIVIKOT",22269,3408,OSASTOLLA,,"T-2.1 	TUNTURIKOIVIKOT",,,,
Cornus suecica,,,"T-3.1 	PUUT JA PENSAAT",23176,3408,OSASTOLLA,,"T-3.1 	PUUT JA PENSAAT",,,,
Coronilla varia,,,"H-9 	REHUKASVIT",44813,3411,OSASTOLLA,,"H-9 	REHUKASVIT",,,,
Coronilla varia,,,"S-O 	SYSTEMAATTINEN OSASTO",42702,3411,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Coronopus squamatus,,,"S-O 	SYSTEMAATTINEN OSASTO",46011,3414,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Cortaderia selloana,,,"S-O 	SYSTEMAATTINEN OSASTO",25477,3415,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Cortusa altaica,,,"S-O 	SYSTEMAATTINEN OSASTO",38938,3416,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Cortusa brotheri,,,"T-5.3 	PURONRANNAT",35408,3417,OSASTOLLA,,"T-5.3 	PURONRANNAT",,,,
Cortusa matthioli,,,"P-O 	PUUTARHAKASVIT OSASTO",13376,3418,OSASTOLLA,,"P-O 	PUUTARHAKASVIT OSASTO",,,,
Cortusa matthioli,,,"S-O 	SYSTEMAATTINEN OSASTO",13374,3418,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Cortusa matthioli,,,"T-3.5 	KOSTEAT NIITYT",24067,3418,OSASTOLLA,,"T-3.5 	KOSTEAT NIITYT",,,,
Cortusa matthioli,,,"T-3.5 	KOSTEAT NIITYT",27599,3418,OSASTOLLA,,"T-3.5 	KOSTEAT NIITYT",,,,
Cortusa matthioli,,,"T-4.4.1 	SUBALP./ALP. KORKEARUOHOISET NIITYT",48296,3418,OSASTOLLA,,"T-4.4.1 	SUBALP./ALP. KORKEARUOHOISET NIITYT",,,,
Cortusa matthioli,,,"T-5.2 	PENSASVYÃ–HYKE",27599,3418,OSASTOLLA,,"T-5.2 	PENSASVYÃ–HYKE",,,,
Cortusa turkestanica,,,"P-O 	PUUTARHAKASVIT OSASTO",11360,3419,OSASTOLLA,,"P-O 	PUUTARHAKASVIT OSASTO",,,,
Cortusa turkestanica,,,"X-TA 	TAIMISTO",55269,3419,OSASTOLLA,,"X-TA 	TAIMISTO",,,,
Cortusa turkestanica,,,"X-TA 	TAIMISTO",55280,3419,OSASTOLLA,,"X-TA 	TAIMISTO",,,,
Corydalis nobilis,,,"K-24-4 	VILLIYTYNEITÃ„ PUUTARHAKASVEJA",8522,3424,OSASTOLLA,,"K-24-4 	VILLIYTYNEITÃ„ PUUTARHAKASVEJA",,,,
Corydalis nobilis,,,"S-O 	SYSTEMAATTINEN OSASTO",25503,3424,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Corydalis ochotensis,,,"X-TA 	TAIMISTO",40771,3425,OSASTOLLA,,"X-TA 	TAIMISTO",,,,
Corydalis sempervirens,,,"S-O 	SYSTEMAATTINEN OSASTO",26898,3427,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Corydalis sempervirens,,,"S-O 	SYSTEMAATTINEN OSASTO",45553,3427,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Corydalis solida,,,"K-6-2 	TUORE JA KOSTEA LEHTO",9621,3428,OSASTOLLA,,"K-6-2 	TUORE JA KOSTEA LEHTO",,,,
Corydalis solida,,,"K-6-2 	TUORE JA KOSTEA LEHTO",34397,3428,OSASTOLLA,,"K-6-2 	TUORE JA KOSTEA LEHTO",,,,
Corydalis solida,,,"K-6-2 	TUORE JA KOSTEA LEHTO",44492,3428,OSASTOLLA,,"K-6-2 	TUORE JA KOSTEA LEHTO",,,,
Corydalis solida,,,"K-6-2 	TUORE JA KOSTEA LEHTO",46786,3428,OSASTOLLA,,"K-6-2 	TUORE JA KOSTEA LEHTO",,,,
Corydalis solida,,,"P-B 	",34397,3428,OSASTOLLA,,"P-B 	",,,,
Corydalis solida,,,"S-O 	SYSTEMAATTINEN OSASTO",22812,3428,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Corydalis solida,,,"S-O 	SYSTEMAATTINEN OSASTO",34397,3428,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Corylus americana,,Amerikanpähkinäpensas,"R-O 	ARBORETUM",26188,3430,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Corylus avellana,,Euroopanpähkinäpensas,"K-6-2 	TUORE JA KOSTEA LEHTO",35615,3431,OSASTOLLA,,"K-6-2 	TUORE JA KOSTEA LEHTO",,,,
Corylus avellana,,Euroopanpähkinäpensas,"K-7 	LEHTONIITTY",4520,3431,OSASTOLLA,,"K-7 	LEHTONIITTY",,,,
Corylus avellana,,Euroopanpähkinäpensas,"K-7 	LEHTONIITTY",55945,3431,OSASTOLLA,,"K-7 	LEHTONIITTY",,,,
Corylus avellana,,Euroopanpähkinäpensas,"K-7 	LEHTONIITTY",35221,3431,OSASTOLLA,,"K-7 	LEHTONIITTY",,,,
Corylus avellana,,Euroopanpähkinäpensas,"R-O 	ARBORETUM",4514,3431,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Corylus avellana,,Euroopanpähkinäpensas,"S-O 	SYSTEMAATTINEN OSASTO",35222,3431,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Corylus avellana Â´AtropurpureaÂ´,,,"P-O 	PUUTARHAKASVIT OSASTO",16727,3432,OSASTOLLA,,"P-O 	PUUTARHAKASVIT OSASTO",,,,
Corynephorus canescens,,,"S-O 	SYSTEMAATTINEN OSASTO",54462,3437,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Cosmos bipinnatus,,,"V-4 	PERGOLA",47242,3439,OSASTOLLA,,"V-4 	PERGOLA",,,,
Cosmos bipinnatus 'Sonata sek.',,,"P-O 	PUUTARHAKASVIT OSASTO",48041,3446,OSASTOLLA,,"P-O 	PUUTARHAKASVIT OSASTO",,,,
Costus cuspidatus,,,"G-HA 	TROOPPINEN HUONE",3147,3456,OSASTOLLA,,"G-HA 	TROOPPINEN HUONE",,,,
Costus cuspidatus,,,"G-HA 	TROOPPINEN HUONE",29012,3456,OSASTOLLA,,"G-HA 	TROOPPINEN HUONE",,,,
Cotinus coggygria,,,"G-HD 	TALVISAT. L. VÃ„LIMEREN ILMASTOALUE",8955,3457,OSASTOLLA,,"G-HD 	TALVISAT. L. VÃ„LIMEREN ILMASTOALUE",,,,
Cotinus coggygria,,,"G-HD 	TALVISAT. L. VÃ„LIMEREN ILMASTOALUE",36897,3457,OSASTOLLA,,"G-HD 	TALVISAT. L. VÃ„LIMEREN ILMASTOALUE",,,,
Cotinus coggygria,,,"S-O 	SYSTEMAATTINEN OSASTO",8951,3457,OSASTOLLA,talvi sisÃ¤tiloissa,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Cotoneaster acuminatus,,,"T-5.1 	KOIVIKKO JA METSÃ„NRAJA",34966,3458,OSASTOLLA,,"T-5.1 	KOIVIKKO JA METSÃ„NRAJA",,,,
Cotoneaster bullatus,,,"R-O 	ARBORETUM",24434,3464,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Cotoneaster cinnabarinus,,,"R-O 	ARBORETUM",26588,3465,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Cotoneaster cinnabarinus,,,"R-O 	ARBORETUM",31901,3465,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Cotoneaster cinnabarinus,,,"R-O 	ARBORETUM",41274,3465,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Cotoneaster cinnabarinus,,,"T-3.3 	PURONRANNAT",22574,3465,OSASTOLLA,,"T-3.3 	PURONRANNAT",,,,
Cotoneaster cinnabarinus,,,"T-3.5 	KOSTEAT NIITYT",31901,3465,OSASTOLLA,,"T-3.5 	KOSTEAT NIITYT",,,,
Cotoneaster dammeri,,,"P-O 	PUUTARHAKASVIT OSASTO",21834,3466,OSASTOLLA,,"P-O 	PUUTARHAKASVIT OSASTO",,,,
Cotoneaster dammeri,,,"R-O 	ARBORETUM",45863,3466,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Cotoneaster dammeri,,,"X-TA 	TAIMISTO",45863,3466,OSASTOLLA,,"X-TA 	TAIMISTO",,,,
Cotoneaster divaricatus,,,"X-TA 	TAIMISTO",45864,3467,OSASTOLLA,,"X-TA 	TAIMISTO",,,,
Cotoneaster integerrimus,,,"K-16-4 	KALLIOKETO(EI CA)",718,3469,OSASTOLLA,,"K-16-4 	KALLIOKETO(EI CA)",,,,
Cotoneaster integerrimus,,,"K-7 	LEHTONIITTY",717,3469,OSASTOLLA,,"K-7 	LEHTONIITTY",,,,
Cotoneaster integerrimus,,,"P-O 	PUUTARHAKASVIT OSASTO",27181,3469,OSASTOLLA,,"P-O 	PUUTARHAKASVIT OSASTO",,,,
Cotoneaster integerrimus,,,"R-O 	ARBORETUM",717,3469,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Cotoneaster integerrimus,,,"R-O 	ARBORETUM",718,3469,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Cotoneaster integerrimus,,,"R-O 	ARBORETUM",26589,3469,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Cotoneaster integerrimus,,,"S-O 	SYSTEMAATTINEN OSASTO",718,3469,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Cotoneaster integerrimus,,,"T-4.7.1 	SILIKAATTIALUSTA",33945,3469,OSASTOLLA,,"T-4.7.1 	SILIKAATTIALUSTA",,,,
Cotoneaster lucidus,,Kiiltotuhkapensas,"P-B 	",2680,3471,OSASTOLLA,,"P-B 	",,,,
Cotoneaster lucidus,,Kiiltotuhkapensas,"R-O 	ARBORETUM",25598,3471,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Cotoneaster lucidus,,Kiiltotuhkapensas,"R-O 	ARBORETUM",26587,3471,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Cotoneaster melanocarpus,,,"T-5.8 	ALPIINISET KASVIT",37428,3473,OSASTOLLA,,"T-5.8 	ALPIINISET KASVIT",,,,
Cotoneaster melanocarpus,,,"T-5.8 	ALPIINISET KASVIT",37429,3473,OSASTOLLA,,"T-5.8 	ALPIINISET KASVIT",,,,
Cotoneaster microphyllus,,,"X-TA 	TAIMISTO",53596,3474,OSASTOLLA,,"X-TA 	TAIMISTO",,,,
Cotoneaster mongolicus,,,"R-O 	ARBORETUM",43584,3475,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Cotoneaster moupinensis,,,"R-O 	ARBORETUM",24411,3476,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Cotoneaster nebrodensis,,,"T-4.11 	SEMBRA-REUNA B",32295,3477,OSASTOLLA,,"T-4.11 	SEMBRA-REUNA B",,,,
Cotoneaster nebrodensis,,,"T-4.7.2 	KALKKIALUSTA",32295,3477,OSASTOLLA,,"T-4.7.2 	KALKKIALUSTA",,,,
Cotoneaster nebrodensis,,,"T-4.7.2 	KALKKIALUSTA",32299,3477,OSASTOLLA,,"T-4.7.2 	KALKKIALUSTA",,,,
Cotoneaster procumbens,,,"R-O 	ARBORETUM",35680,3482,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Cotoneaster scandinavicus,,,"K-6-2 	TUORE JA KOSTEA LEHTO",33272,3483,OSASTOLLA,,"K-6-2 	TUORE JA KOSTEA LEHTO",,,,
Cotoneaster scandinavicus,,,"R-O 	ARBORETUM",43553,3483,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Cotoneaster sp.,,,"P-B 	",34773,3484,OSASTOLLA,,"P-B 	",,,,
Cotoneaster sp.,,,"P-J 	",34773,3484,OSASTOLLA,,"P-J 	",,,,
Cotoneaster sp.,,,"T-5.3 	PURONRANNAT",44845,3484,OSASTOLLA,,"T-5.3 	PURONRANNAT",,,,
Cotoneaster uniflorus,,,"R-O 	ARBORETUM",22922,3488,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Cotoneaster uniflorus,,,"T-5.1 	KOIVIKKO JA METSÃ„NRAJA",22922,3488,OSASTOLLA,,"T-5.1 	KOIVIKKO JA METSÃ„NRAJA",,,,
Cotoneaster uniflorus,,,"T-5.3 	PURONRANNAT",22922,3488,OSASTOLLA,,"T-5.3 	PURONRANNAT",,,,
Cotyledon paniculata,,,"G-HF 	SUKKULENTIT",23458,3492,OSASTOLLA,,"G-HF 	SUKKULENTIT",,,,
Couroupita guianensis,,,"G-HA 	TROOPPINEN HUONE",13935,3494,OSASTOLLA,,"G-HA 	TROOPPINEN HUONE",,,,
Crabbea reticulata,,,"G-HA 	TROOPPINEN HUONE",14050,3496,OSASTOLLA,,"G-HA 	TROOPPINEN HUONE",,,,
Crambe maritima,,,"H-3 	VIHANNEKSET",24543,3498,OSASTOLLA,,"H-3 	VIHANNEKSET",,,,
Crambe maritima,,,"K-23-4 	LOHKARE-JA KIVIKKORANTA",51523,3498,OSASTOLLA,,"K-23-4 	LOHKARE-JA KIVIKKORANTA",,,,
Crambe maritima,,,"K-23-4 	LOHKARE-JA KIVIKKORANTA",55765,3498,OSASTOLLA,,"K-23-4 	LOHKARE-JA KIVIKKORANTA",,,,
Crambe maritima,,,"S-O 	SYSTEMAATTINEN OSASTO",39875,3498,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Crassula arborescens,,,"G-HF 	SUKKULENTIT",5266,3502,OSASTOLLA,,"G-HF 	SUKKULENTIT",,,,
Crassula falcata,,,"G-HF 	SUKKULENTIT",5255,3504,OSASTOLLA,,"G-HF 	SUKKULENTIT",,,,
Crassula lactea,,,"G-HF 	SUKKULENTIT",17163,3505,OSASTOLLA,,"G-HF 	SUKKULENTIT",,,,
Crassula lycopodioides 'Purpusii',,,"G-HF 	SUKKULENTIT",5067,3507,OSASTOLLA,,"G-HF 	SUKKULENTIT",,,,
Crassula lycopodioides var. lycopodioides,,,"G-HF 	SUKKULENTIT",16135,3508,OSASTOLLA,,"G-HF 	SUKKULENTIT",,,,
Crassula ovata,,,"G-HF 	SUKKULENTIT",2394,3509,OSASTOLLA,,"G-HF 	SUKKULENTIT",,,,
Crassula ovata,,,"G-HF 	SUKKULENTIT",2395,3509,OSASTOLLA,,"G-HF 	SUKKULENTIT",,,,
Crassula perforata,,,"G-HF 	SUKKULENTIT",5068,3511,OSASTOLLA,,"G-HF 	SUKKULENTIT",,,,
Crassula portulacea,,,"G-HF 	SUKKULENTIT",5267,3512,OSASTOLLA,,"G-HF 	SUKKULENTIT",,,,
Crassula portulacea,,,"G-HJ 	JATKOKASVATUS",5269,3512,OSASTOLLA,,"G-HJ 	JATKOKASVATUS",,,,
Crassula rupestris,,,"G-HF 	SUKKULENTIT",8907,3513,OSASTOLLA,,"G-HF 	SUKKULENTIT",,,,
Crassula sp.,,,"G-HF 	SUKKULENTIT",17749,3515,OSASTOLLA,,"G-HF 	SUKKULENTIT",,,,
Crataegus altaica,,,"R-O 	ARBORETUM",14223,3518,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Crataegus chlorosarca,,Idänorapihlaja,"R-O 	ARBORETUM",26590,3521,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Crataegus chlorosarca,,Idänorapihlaja,"R-O 	ARBORETUM",26591,3521,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Crataegus chlorosarca,,Idänorapihlaja,"R-O 	ARBORETUM",36944,3521,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Crataegus chrysocarpa,,,"R-O 	ARBORETUM",35653,3522,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Crataegus dahurica,,,"P-A 	",14074,3526,OSASTOLLA,,"P-A 	",,,,
Crataegus dahurica,,,"R-O 	ARBORETUM",14074,3526,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Crataegus dahurica,,,"R-O 	ARBORETUM",26617,3526,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Crataegus dahurica,,,"V-4 	PERGOLA",14074,3526,OSASTOLLA,,"V-4 	PERGOLA",,,,
Crataegus dahurica,,,"X-TA 	TAIMISTO",14074,3526,OSASTOLLA,,"X-TA 	TAIMISTO",,,,
Crataegus douglasii,,Mustamarjaorapihlaja,"P-O 	PUUTARHAKASVIT OSASTO",25596,3527,OSASTOLLA,,"P-O 	PUUTARHAKASVIT OSASTO",,,,
Crataegus douglasii,,Mustamarjaorapihlaja,"P-O 	PUUTARHAKASVIT OSASTO",27185,3527,OSASTOLLA,,"P-O 	PUUTARHAKASVIT OSASTO",,,,
Crataegus douglasii,,Mustamarjaorapihlaja,"R-O 	ARBORETUM",26622,3527,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Crataegus douglasii,,Mustamarjaorapihlaja,"R-O 	ARBORETUM",35621,3527,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Crataegus douglasii,,Mustamarjaorapihlaja,"S-O 	SYSTEMAATTINEN OSASTO",25596,3527,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Crataegus flabellata var. grayana,,,"L-O 	LÃ„Ã„KEKASVI OSASTO",16472,3529,OSASTOLLA,,"L-O 	LÃ„Ã„KEKASVI OSASTO",,,,
Crataegus flabellata var. grayana,,,"P-O 	PUUTARHAKASVIT OSASTO",16473,3529,OSASTOLLA### OSASTOLLA,,"P-O 	PUUTARHAKASVIT OSASTO",,,,
Crataegus flabellata var. grayana,,,"R-O 	ARBORETUM",16472,3529,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Crataegus flabellata var. grayana,,,"R-O 	ARBORETUM",16473,3529,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Crataegus flabellata var. grayana,,,"S-O 	SYSTEMAATTINEN OSASTO",25595,3529,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Crataegus flabellata var. grayana,,,"V-2 	ROMEON ETU",16473,3529,OSASTOLLA,,"V-2 	ROMEON ETU",,,,
Crataegus flabellata var. grayana,,,"V-4 	PERGOLA",16473,3529,OSASTOLLA,,"V-4 	PERGOLA",,,,
Crataegus lauta,,,"R-O 	ARBORETUM",29356,3532,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Crataegus macracantha,,,"R-O 	ARBORETUM",26623,3533,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Crataegus maximowiczii,,,"R-O 	ARBORETUM",18529,3534,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Crataegus maximowiczii,,,"R-O 	ARBORETUM",18530,3534,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Crataegus maximowiczii,,,"R-O 	ARBORETUM",33731,3534,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Crataegus mollis,,Pilviorapihlaja,"R-O 	ARBORETUM",29281,3535,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Crataegus mollis,,Pilviorapihlaja,"R-O 	ARBORETUM",46033,3535,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Crataegus monogyna,,Tylppöorapihlaja,"K-7 	LEHTONIITTY",17439,3536,OSASTOLLA,,"K-7 	LEHTONIITTY",,,,
Crataegus monogyna,,Tylppöorapihlaja,"R-O 	ARBORETUM",26624,3536,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Crataegus nigra,,,"R-O 	ARBORETUM",14271,3537,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Crataegus nigra 'Pyramidalis',,,"R-O 	ARBORETUM",32000,3538,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Crataegus nigra 'Pyramidalis',,,"V-3 	JULIAN ETU",32000,3538,OSASTOLLA,,"V-3 	JULIAN ETU",,,,
Crataegus pedicellata,,,"R-O 	ARBORETUM",24437,3540,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Crataegus pinnatifida,,,"R-O 	ARBORETUM",33732,3542,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Crataegus rhipidophylla,,,"K-7 	LEHTONIITTY",27680,3544,OSASTOLLA,,"K-7 	LEHTONIITTY",,,,
Crataegus sanguinea,,,"R-O 	ARBORETUM",6200,3546,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Crataegus sanguinea,,,"R-O 	ARBORETUM",6203,3546,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Crataegus sanguinea,,,"R-O 	ARBORETUM",22989,3546,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Crataegus sanguinea,,,"R-O 	ARBORETUM",26635,3546,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Crataegus succulenta,,,"R-O 	ARBORETUM",29282,3549,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Crepis aurea,,,"S-O 	SYSTEMAATTINEN OSASTO",27632,3555,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Crepis aurea,,,"S-O 	SYSTEMAATTINEN OSASTO",48220,3555,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Crepis aurea,,,"T-4.4.1 	SUBALP./ALP. KORKEARUOHOISET NIITYT",27632,3555,OSASTOLLA,,"T-4.4.1 	SUBALP./ALP. KORKEARUOHOISET NIITYT",,,,
Crepis aurea,,,"T-4.6.1 	SILIKAATTIALUSTA",27632,3555,OSASTOLLA,,"T-4.6.1 	SILIKAATTIALUSTA",,,,
Crepis biennis,,,"K-17-3 	MUUT KUIVAT NIITYT",45996,3556,OSASTOLLA,,"K-17-3 	MUUT KUIVAT NIITYT",,,,
Crepis capillaris,,,"K-24-2 	NURMI-JA LAIDUNKASVEJA",54492,3558,OSASTOLLA,,"K-24-2 	NURMI-JA LAIDUNKASVEJA",,,,
Crepis paludosa,,,"K-10 	LÃ„HDEPURO",7407,3562,OSASTOLLA,,"K-10 	LÃ„HDEPURO",,,,
Crepis paludosa,,,"K-14 	LETTO",7409,3562,OSASTOLLA,,"K-14 	LETTO",,,,
Crepis paludosa,,,"K-9 	LEHTOKORPI",32838,3562,OSASTOLLA,,"K-9 	LEHTOKORPI",,,,
Crepis pyrenaica,,,"T-4.2.4 	CARICETUM FERRUGINAE",54850,3565,OSASTOLLA,,"T-4.2.4 	CARICETUM FERRUGINAE",,,,
Crepis pyrenaica,,,"T-4.4.2 	KORKEARUOHOISET VIHERLEPPÃ„PENSASTOT",42405,3565,OSASTOLLA,,"T-4.4.2 	KORKEARUOHOISET VIHERLEPPÃ„PENSASTOT",,,,
Crepis pyrenaica,,,"T-4.4.2 	KORKEARUOHOISET VIHERLEPPÃ„PENSASTOT",47554,3565,OSASTOLLA,,"T-4.4.2 	KORKEARUOHOISET VIHERLEPPÃ„PENSASTOT",,,,
Crepis rubra,,,"S-O 	SYSTEMAATTINEN OSASTO",51116,3566,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Crepis rubra,,,"S-O 	SYSTEMAATTINEN OSASTO",35377,3566,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Crepis tectorum,,,"K-16-4 	KALLIOKETO(EI CA)",41521,3568,OSASTOLLA,,"K-16-4 	KALLIOKETO(EI CA)",,,,
Crescentia cujete,,,"G-HA 	TROOPPINEN HUONE",16752,3570,OSASTOLLA,,"G-HA 	TROOPPINEN HUONE",,,,
Crinum ? (Mirjam Niskanen no 4),,,"G-HL 	LISÃ„YSHUONE",55832,3573,OSASTOLLA,,"G-HL 	LISÃ„YSHUONE",,,,
Crinum asiaticum,,,"G-HB 	KESÃ„SATEIDEN ALUE",724,3574,OSASTOLLA,,"G-HB 	KESÃ„SATEIDEN ALUE",,,,
